Gyro_Y_rms,class_label,window_id
0.5338204440902835,Normal,100W_S05_CW_R4_W0104
0.6755220819077512,Normal,200W_S03_CW_R4_W0507
0.4524218847011857,Abnormal,200W_S17_CCW_R4_W0354
0.6927946334666302,Normal,100W_S01_CCW_R4_W0021
0.9768575027083161,Abnormal,200W_S18_CW_R4_W0390
0.2624030637145567,Normal,100W_S05_CW_R4_W0113
1.035668846844209,Abnormal,200W_S07_CW_R4_W0604
2.2739548583016687,Abnormal,200W_S01_CW_R4_W0325
0.5939104034186403,Abnormal,100W_S07_CW_R4_W0148
0.5328882436341318,Abnormal,200W_S08_CW_R4_W0624
1.5067870845754159,Normal,200W_S02_CW_R4_W0470
1.105831607446502,Abnormal,200W_S09_CCW_R4_W0638
0.4130239335737337,Normal,100W_S01_CW_R4_W0025
0.6955334815365699,Abnormal,100W_S03_CCW_R4_W0062
1.188443897422658,Normal,200W_S02_CW_R4_W0449
0.508118995055602,Normal,100W_S01_CCW_R4_W0017
0.566754132872879,Abnormal,100W_S18_CW_R4_W0245
1.37533383929559,Abnormal,200W_S10_CW_R4_W0343
0.8094984401577562,Abnormal,200W_S06_CW_R4_W0581
0.35669725178214434,Normal,100W_S05_CCW_R4_W0097
