acc_Sum_rms,acc_Sum_peak,label_binary,class_label,window_id
0.2178973544998641,0.638161242008209,0,Abnormal,100W_S02_CW_R4_W0045
0.2674378558072635,0.830616354942322,1,Normal,200W_S02_CW_R4_W0422
0.1825036603297247,0.550179660320282,0,Abnormal,100W_S20_CCW_R4_W0277
0.27221797848357304,0.767890751361847,0,Abnormal,100W_S07_CW_R4_W0149
0.13735963754263633,0.818049788475037,1,Normal,200W_S02_CW_R4_W0432
0.24691332238270752,0.907435297966003,1,Normal,200W_S02_CW_R4_W0421
0.06254247687312758,0.163764953613281,1,Normal,200W_S02_CW_R4_W0435
0.19702430798954276,0.750737130641937,0,Abnormal,100W_S18_CCW_R4_W0242
1.5732435180220945,4.68533802032471,0,Abnormal,200W_S01_CW_R4_W0322
0.2390070915713656,0.670315265655518,0,Abnormal,100W_S07_CCW_R4_W0134
0.20735756300869823,0.627948403358459,0,Abnormal,200W_S06_CW_R4_W0576
0.15470767282673592,0.628389716148376,1,Normal,100W_S00_CCW_R4_W0001
0.43420161470292096,1.51056373119354,0,Abnormal,200W_S18_CW_R4_W0395
0.17330533558571595,0.606914579868317,0,Abnormal,100W_S09_CCW_R4_W0174
0.20352554082405364,0.680405795574188,0,Abnormal,100W_S18_CCW_R4_W0235
0.15164737072777104,0.442179888486862,0,Abnormal,100W_S19_CW_R4_W0273
0.22704150906950818,0.689582169055939,0,Abnormal,100W_S02_CCW_R4_W0036
0.3810783892062744,1.51975286006927,0,Abnormal,200W_S04_CCW_R4_W0521
0.33593962370738845,1.1912134885788,1,Normal,200W_S02_CW_R4_W0447
0.17337869805055672,0.532414495944977,1,Normal,100W_S05_CCW_R4_W0102
0.24741444649431577,0.877427577972412,1,Normal,200W_S02_CW_R4_W0448
0.3110647563033901,0.848944783210754,1,Normal,200W_S03_CW_R4_W0508
0.30594172154218,0.892709076404572,0,Abnormal,200W_S07_CW_R4_W0603
0.37061607783156814,1.23114848136902,1,Normal,200W_S02_CW_R4_W0462
2.0767308208340123,6.2801365852356,0,Abnormal,200W_S01_CW_R4_W0321
0.19316652620120855,0.689734041690826,0,Abnormal,200W_S07_CCW_R4_W0591
0.1713856942797483,0.542711138725281,1,Normal,100W_S00_CCW_R4_W0003
2.5845517180450774,7.8650336265564,0,Abnormal,200W_S01_CCW_R4_W0295
0.33593962370738845,1.1912134885788,1,Normal,200W_S02_CW_R4_W0447
0.16606220136623245,0.519568979740143,1,Normal,100W_S05_CW_R4_W0104
0.18989611515016713,0.554408550262451,1,Normal,100W_S06_CW_R4_W0132
0.1981644775336597,0.600665867328644,0,Abnormal,200W_S07_CCW_R4_W0587
0.30162797875531744,1.0235253572464,0,Abnormal,200W_S19_CCW_R4_W0408
0.21044590599031024,0.767890751361847,0,Abnormal,100W_S07_CW_R4_W0150
0.11815209395696571,0.363358825445175,0,Abnormal,100W_S19_CW_R4_W0264
0.2884746573513968,1.09142518043518,0,Abnormal,200W_S04_CW_R4_W0529
0.2897281744267049,1.1506005525589,0,Abnormal,200W_S04_CW_R4_W0525
0.2630319254996272,0.933966517448425,0,Abnormal,200W_S10_CCW_R4_W0332
0.16577200310244586,0.506665706634521,0,Abnormal,100W_S09_CCW_R4_W0180
0.2447478257058331,0.76634407043457,0,Abnormal,100W_S07_CCW_R4_W0141
0.26619626133387414,0.902417600154877,0,Abnormal,100W_S07_CW_R4_W0146
0.2045211401851189,0.556437075138092,0,Abnormal,100W_S20_CCW_R4_W0280
0.25203149297634997,0.761129796504974,0,Abnormal,200W_S07_CCW_R4_W0585
0.24750167652999683,0.931181490421295,0,Abnormal,100W_S17_CW_R4_W0226
0.3665847835762714,1.61425840854645,0,Abnormal,200W_S08_CW_R4_W0627
0.23182103685481725,0.761129796504974,0,Abnormal,200W_S07_CCW_R4_W0586
1.2357651751093979,3.64211487770081,0,Abnormal,200W_S01_CCW_R4_W0298
0.2982941951270332,1.19737935066223,0,Abnormal,200W_S10_CW_R4_W0345
0.21718682043148133,0.63040554523468,0,Abnormal,100W_S18_CCW_R4_W0244
0.20378621652927623,0.647481560707092,0,Abnormal,100W_S07_CCW_R4_W0135
0.22526730016163424,0.689582169055939,0,Abnormal,100W_S02_CCW_R4_W0035
0.1824673413344462,0.554408550262451,1,Normal,100W_S06_CW_R4_W0133
0.19349632359013974,0.642391920089722,0,Abnormal,100W_S07_CW_R4_W0151
0.22368608900708223,0.746913909912109,0,Abnormal,100W_S03_CW_R4_W0064
2.6728264930390444,7.37157487869263,0,Abnormal,200W_S01_CCW_R4_W0304
0.25684775192898446,0.848235428333282,0,Abnormal,100W_S17_CW_R4_W0234
0.3312237349149438,1.30636286735535,1,Normal,200W_S02_CW_R4_W0459
0.3762616673799832,1.05706632137299,1,Normal,200W_S03_CCW_R4_W0498
0.33071561011707185,1.0235253572464,0,Abnormal,200W_S19_CCW_R4_W0407
0.19897036762029155,0.780099093914032,1,Normal,100W_S06_CW_R4_W0125
0.27061096177787025,0.835287809371948,0,Abnormal,200W_S06_CW_R4_W0571
0.6067692366938842,2.05642771720886,0,Abnormal,200W_S08_CW_R4_W0621
0.24691332238270752,0.907435297966003,1,Normal,200W_S02_CW_R4_W0421
0.32540386322728976,1.05806708335876,1,Normal,200W_S03_CW_R4_W0509
0.21343034979525322,0.867992222309113,0,Abnormal,100W_S07_CCW_R4_W0139
0.24827569956955728,0.87563294172287,1,Normal,100W_S01_CW_R4_W0025
0.2052359315339963,0.731829881668091,0,Abnormal,100W_S18_CCW_R4_W0238
0.20847868823280793,0.666539788246155,0,Abnormal,200W_S17_CCW_R4_W0361
0.4222843034958011,1.15402114391327,1,Normal,200W_S03_CW_R4_W0510
0.26230936595902143,1.1005607843399,0,Abnormal,200W_S10_CCW_R4_W0334
0.29727813248368384,0.931186735630035,0,Abnormal,200W_S07_CW_R4_W0600
0.18699880884370693,0.553025484085083,1,Normal,100W_S06_CW_R4_W0128
0.30855130726516833,1.15869605541229,0,Abnormal,200W_S10_CW_R4_W0340
0.18868811163256544,0.727154433727264,0,Abnormal,100W_S18_CCW_R4_W0239
0.1578462146741251,0.525195479393005,0,Abnormal,100W_S09_CW_R4_W0185
0.06320313854035307,0.163764953613281,1,Normal,200W_S02_CW_R4_W0434
2.6158717621931564,7.23686599731445,0,Abnormal,200W_S01_CCW_R4_W0310
0.33593962370738845,1.1912134885788,1,Normal,200W_S02_CW_R4_W0463
0.2697846272003429,0.811478555202484,0,Abnormal,200W_S19_CCW_R4_W0405
0.24251752741733235,0.803664982318878,0,Abnormal,100W_S18_CW_R4_W0248
0.24325903167816562,0.69179755449295,0,Abnormal,100W_S02_CCW_R4_W0040
1.5366175161492261,5.38004112243652,0,Abnormal,200W_S01_CW_R4_W0323
0.3248004961810576,1.18021774291992,0,Abnormal,200W_S09_CCW_R4_W0631
0.35571052353887694,1.23114848136902,1,Normal,200W_S02_CW_R4_W0424
1.4474276045963361,5.4285740852356,0,Abnormal,200W_S01_CCW_R4_W0301
0.36889261833454756,1.31940114498138,0,Abnormal,200W_S08_CW_R4_W0619
2.6057190418957323,7.37157487869263,0,Abnormal,200W_S01_CCW_R4_W0314
0.13147842657383985,0.385249555110931,0,Abnormal,100W_S09_CW_R4_W0187
0.36626501858545457,1.23114848136902,1,Normal,200W_S02_CW_R4_W0423
0.2529849744944119,0.710286319255829,0,Abnormal,200W_S17_CCW_R4_W0358
0.2021397137727479,0.780099093914032,1,Normal,100W_S06_CW_R4_W0124
0.2192347880186977,0.771572828292847,0,Abnormal,100W_S02_CW_R4_W0048
0.2555423751790716,0.700674474239349,0,Abnormal,100W_S03_CCW_R4_W0063
0.3351792631800637,1.12082540988922,0,Abnormal,200W_S09_CCW_R4_W0635
0.21400687919768682,0.74515038728714,0,Abnormal,100W_S03_CCW_R4_W0061
0.2433653252115259,0.943431854248047,0,Abnormal,100W_S02_CCW_R4_W0043
0.2021397137727479,0.780099093914032,1,Normal,100W_S06_CW_R4_W0124
0.17184804090235403,0.487389355897903,1,Normal,100W_S05_CW_R4_W0110
0.23983629073576543,0.739065766334534,0,Abnormal,200W_S10_CW_R4_W0339
0.147479419477584,0.457476288080215,0,Abnormal,100W_S09_CCW_R4_W0179
0.26989692109788227,0.931181490421295,0,Abnormal,100W_S17_CW_R4_W0227
0.18829557930038346,0.615417659282684,1,Normal,100W_S06_CW_R4_W0126
1.4246887290008539,5.11406230926514,0,Abnormal,200W_S01_CCW_R4_W0308
0.2188612944578985,0.578671216964722,0,Abnormal,100W_S02_CCW_R4_W0034
0.24923743438952342,0.76881217956543,0,Abnormal,100W_S18_CW_R4_W0251
0.25149077658491115,0.665474116802216,0,Abnormal,200W_S07_CCW_R4_W0589
0.23994360957195013,0.788144052028656,0,Abnormal,100W_S03_CW_R4_W0065
0.3286956291538765,1.01319146156311,0,Abnormal,200W_S19_CCW_R4_W0403
0.1723436852816611,0.590767800807953,0,Abnormal,100W_S20_CCW_R4_W0278
0.3474782572584607,1.02336466312408,0,Abnormal,200W_S04_CCW_R4_W0524
0.2646351253752228,0.941849708557129,0,Abnormal,200W_S10_CCW_R4_W0338
0.17936910716686255,0.620479166507721,0,Abnormal,100W_S17_CW_R4_W0232
2.5784622632015175,7.37157487869263,0,Abnormal,200W_S01_CCW_R4_W0303
0.16190168504484312,0.559910178184509,1,Normal,100W_S05_CCW_R4_W0098
0.16606220136623245,0.519568979740143,1,Normal,100W_S05_CW_R4_W0104
0.3975509714211453,1.13273119926453,1,Normal,200W_S03_CW_R4_W0507
0.24046004407549984,0.693516254425049,0,Abnormal,200W_S17_CCW_R4_W0354
0.3005354634635564,0.995525062084198,1,Normal,100W_S01_CCW_R4_W0021
0.49225869046920256,1.6937974691391,0,Abnormal,200W_S18_CW_R4_W0390
0.1827325769142707,0.555002272129059,1,Normal,100W_S05_CW_R4_W0113
0.29440105681976003,0.892709076404572,0,Abnormal,200W_S07_CW_R4_W0604
2.1167360224291727,5.71735525131226,0,Abnormal,200W_S01_CW_R4_W0325
0.233362806055949,0.755355477333069,0,Abnormal,100W_S07_CW_R4_W0148
0.49940810047887013,2.10101962089539,0,Abnormal,200W_S08_CW_R4_W0624
0.21826915923288845,0.818049788475037,1,Normal,200W_S02_CW_R4_W0470
0.2627442792247039,0.774818241596222,0,Abnormal,200W_S09_CCW_R4_W0638
0.24827569956955728,0.87563294172287,1,Normal,100W_S01_CW_R4_W0025
0.24217184639709752,0.651220798492432,0,Abnormal,100W_S03_CCW_R4_W0062
0.29174924081441683,1.02351772785187,1,Normal,200W_S02_CW_R4_W0449
0.29703261986957996,0.968309879302979,1,Normal,100W_S01_CCW_R4_W0017
0.21861411632833083,0.811649560928345,0,Abnormal,100W_S18_CW_R4_W0245
0.24929511564575302,0.767817735671997,0,Abnormal,200W_S10_CW_R4_W0343
0.22479866574912255,0.670656859874725,0,Abnormal,200W_S06_CW_R4_W0581
0.18099346679581402,0.498227208852768,1,Normal,100W_S05_CCW_R4_W0097
