acc_Y_std,acc_Y_rms,label_binary,class_label,window_id
0.1854769971956375,0.18715172939444896,0,Abnormal,200W_S20_CW_R4_W0494
0.23010080585503123,0.234369625985735,1,Normal,200W_S02_CW_R4_W0466
0.12079632975084627,0.1214662259882826,0,Abnormal,100W_S17_CW_R4_W0231
0.17882021426452496,0.180658610568432,0,Abnormal,200W_S06_CW_R4_W0578
0.20975588952499993,0.21378091060563661,1,Normal,200W_S02_CW_R4_W0449
0.12800208785128575,0.13252959826653996,0,Abnormal,100W_S08_CW_R4_W0170
0.1762750987570735,0.17790955485626614,0,Abnormal,200W_S04_CCW_R4_W0523
0.09499805992642558,0.09643972245015274,0,Abnormal,100W_S07_CW_R4_W0147
0.14991764691600373,0.14997997175210556,0,Abnormal,100W_S02_CW_R4_W0045
0.189791847818209,0.19066685926762245,1,Normal,200W_S02_CW_R4_W0422
0.10933551056040268,0.10987231639331015,0,Abnormal,100W_S20_CCW_R4_W0277
0.1315603375107007,0.1333503824685952,0,Abnormal,100W_S07_CW_R4_W0149
0.08883167675539119,0.08973988583178429,1,Normal,200W_S02_CW_R4_W0432
0.13267114380768233,0.133939389535762,1,Normal,200W_S02_CW_R4_W0421
0.0339003432583482,0.033928037858247155,1,Normal,200W_S02_CW_R4_W0435
0.12842937367667184,0.1313536204356047,0,Abnormal,100W_S18_CCW_R4_W0242
1.4365885145422908,1.4518963775783713,0,Abnormal,200W_S01_CW_R4_W0322
0.11065858470472516,0.11066831930048905,0,Abnormal,100W_S07_CCW_R4_W0134
0.10778327656740329,0.11477628820760455,0,Abnormal,200W_S06_CW_R4_W0576
0.09231751509149358,0.09554852566315573,1,Normal,100W_S00_CCW_R4_W0001
0.32031666211371634,0.3208190106495504,0,Abnormal,200W_S18_CW_R4_W0395
0.09790304577382214,0.098213601573538,0,Abnormal,100W_S09_CCW_R4_W0174
0.11138050157814511,0.11203148396600583,0,Abnormal,100W_S18_CCW_R4_W0235
0.0839641258387688,0.08494272336271946,0,Abnormal,100W_S19_CW_R4_W0273
0.1578295998860934,0.15944367476169713,0,Abnormal,100W_S02_CCW_R4_W0036
0.21233023617112534,0.21447882353110254,0,Abnormal,200W_S04_CCW_R4_W0521
0.16691295426662514,0.1675835596186081,1,Normal,200W_S02_CW_R4_W0447
0.11779066497100547,0.11876567994609641,1,Normal,100W_S05_CCW_R4_W0102
0.15896471764790304,0.15939058031234377,1,Normal,200W_S02_CW_R4_W0448
0.13199731387249075,0.13512607666540064,1,Normal,200W_S03_CW_R4_W0508
0.17548101947159245,0.1760235570970108,0,Abnormal,200W_S07_CW_R4_W0603
0.21646598111137458,0.21983045812166116,1,Normal,200W_S02_CW_R4_W0462
1.845744222942881,1.8713601149195467,0,Abnormal,200W_S01_CW_R4_W0321
0.11179911395706137,0.11741168167594959,0,Abnormal,200W_S07_CCW_R4_W0591
0.08850383046912497,0.0896334272455086,1,Normal,100W_S00_CCW_R4_W0003
2.3800873464739074,2.395127541332238,0,Abnormal,200W_S01_CCW_R4_W0295
0.16691295426662514,0.1675835596186081,1,Normal,200W_S02_CW_R4_W0447
0.10043014343639936,0.10063127031601607,1,Normal,100W_S05_CW_R4_W0104
0.12415665138844849,0.12466825718932187,1,Normal,100W_S06_CW_R4_W0132
0.11487291816518966,0.12264763790950933,0,Abnormal,200W_S07_CCW_R4_W0587
0.17048988284016806,0.17492720318958951,0,Abnormal,200W_S19_CCW_R4_W0408
0.10248921343183845,0.10347516303916045,0,Abnormal,100W_S07_CW_R4_W0150
0.06383595122870758,0.06446568812551187,0,Abnormal,100W_S19_CW_R4_W0264
0.19178317410813744,0.19223571790072275,0,Abnormal,200W_S04_CW_R4_W0529
0.20033362503428054,0.20035197260658158,0,Abnormal,200W_S04_CW_R4_W0525
0.15126052938791804,0.15203869763842653,0,Abnormal,200W_S10_CCW_R4_W0332
0.0876301796513893,0.09450481493035273,0,Abnormal,100W_S09_CCW_R4_W0180
0.12621656468098186,0.12651997339224808,0,Abnormal,100W_S07_CCW_R4_W0141
0.13356892326898445,0.13408828612610954,0,Abnormal,100W_S07_CW_R4_W0146
0.12565371714961177,0.12609094187734088,0,Abnormal,100W_S20_CCW_R4_W0280
0.14657869798018058,0.15419838445135903,0,Abnormal,200W_S07_CCW_R4_W0585
0.13793143052054582,0.14302532509011584,0,Abnormal,100W_S17_CW_R4_W0226
0.23675980508104918,0.24948931220254378,0,Abnormal,200W_S08_CW_R4_W0627
0.11962134502333308,0.1298129433491597,0,Abnormal,200W_S07_CCW_R4_W0586
0.855744191981583,0.8995233003790128,0,Abnormal,200W_S01_CCW_R4_W0298
0.1791581147397383,0.18592638681480286,0,Abnormal,200W_S10_CW_R4_W0345
0.13811288752130255,0.14288419841896363,0,Abnormal,100W_S18_CCW_R4_W0244
0.12072246362832986,0.12286085796767024,0,Abnormal,100W_S07_CCW_R4_W0135
0.14115258159761485,0.14562491507683684,0,Abnormal,100W_S02_CCW_R4_W0035
0.10812271542729027,0.11174496902470389,1,Normal,100W_S06_CW_R4_W0133
0.10563864483624837,0.10625729470419058,0,Abnormal,100W_S07_CW_R4_W0151
0.12525877478721248,0.12557232079758215,0,Abnormal,100W_S03_CW_R4_W0064
2.495339989123267,2.5335429775115275,0,Abnormal,200W_S01_CCW_R4_W0304
0.13548302366895185,0.13605185518039858,0,Abnormal,100W_S17_CW_R4_W0234
0.1589843076367021,0.15904743501804505,1,Normal,200W_S02_CW_R4_W0459
0.15506858437117424,0.1601245776569726,1,Normal,200W_S03_CCW_R4_W0498
0.17684866025036153,0.19074477736070444,0,Abnormal,200W_S19_CCW_R4_W0407
0.13909296478919295,0.13910352819428395,1,Normal,100W_S06_CW_R4_W0125
0.15683053136614608,0.15734160207020112,0,Abnormal,200W_S06_CW_R4_W0571
0.48706283378629,0.4873058983443933,0,Abnormal,200W_S08_CW_R4_W0621
0.13267114380768233,0.133939389535762,1,Normal,200W_S02_CW_R4_W0421
0.1728129208648167,0.1731223184472811,1,Normal,200W_S03_CW_R4_W0509
0.13195570360923567,0.13224329412315391,0,Abnormal,100W_S07_CCW_R4_W0139
0.16133659226996555,0.16135829443448063,1,Normal,100W_S01_CW_R4_W0025
0.13794343081167462,0.13866049596370036,0,Abnormal,100W_S18_CCW_R4_W0238
0.124737349080307,0.13247798576256045,0,Abnormal,200W_S17_CCW_R4_W0361
0.19675555280724935,0.20205340020732723,1,Normal,200W_S03_CW_R4_W0510
0.169231152542883,0.16956693310029733,0,Abnormal,200W_S10_CCW_R4_W0334
0.14499197671449648,0.15956982885230492,0,Abnormal,200W_S07_CW_R4_W0600
0.12120019237509723,0.1214445522147863,1,Normal,100W_S06_CW_R4_W0128
0.20048586831759727,0.2006445793034733,0,Abnormal,200W_S10_CW_R4_W0340
0.12635054453922226,0.13036997640476025,0,Abnormal,100W_S18_CCW_R4_W0239
0.095590608012905,0.09816957083124471,0,Abnormal,100W_S09_CW_R4_W0185
0.034477853985015926,0.03448068811270461,1,Normal,200W_S02_CW_R4_W0434
2.3894416362044324,2.4008902345530103,0,Abnormal,200W_S01_CCW_R4_W0310
0.16691295426662514,0.1675835596186081,1,Normal,200W_S02_CW_R4_W0463
0.17704313349415166,0.18162483041938582,0,Abnormal,200W_S19_CCW_R4_W0405
0.146513765517463,0.14758288612583947,0,Abnormal,100W_S18_CW_R4_W0248
0.17151562967115713,0.17201478680852633,0,Abnormal,100W_S02_CCW_R4_W0040
1.1196978954412629,1.131473124386537,0,Abnormal,200W_S01_CW_R4_W0323
0.19048963277781417,0.1953536225889534,0,Abnormal,200W_S09_CCW_R4_W0631
0.19211831592125964,0.19220032496462133,1,Normal,200W_S02_CW_R4_W0424
1.1896245926208329,1.2917659110804984,0,Abnormal,200W_S01_CCW_R4_W0301
0.23703526177595888,0.24658523275494118,0,Abnormal,200W_S08_CW_R4_W0619
2.400199587937348,2.408085036579834,0,Abnormal,200W_S01_CCW_R4_W0314
0.0719294649878535,0.07212804615450388,0,Abnormal,100W_S09_CW_R4_W0187
0.22808253194747583,0.23228486472353613,1,Normal,200W_S02_CW_R4_W0423
0.14711303494534728,0.15880866282318226,0,Abnormal,200W_S17_CCW_R4_W0358
0.12201144194798703,0.12204880815130352,1,Normal,100W_S06_CW_R4_W0124
0.15484923731337707,0.1553453687294329,0,Abnormal,100W_S02_CW_R4_W0048
0.15081219067414453,0.15092031825347507,0,Abnormal,100W_S03_CCW_R4_W0063
0.2001795134122724,0.2065779370444515,0,Abnormal,200W_S09_CCW_R4_W0635
0.12417116852127977,0.12797643783110282,0,Abnormal,100W_S03_CCW_R4_W0061
0.17180978915705292,0.17181941037312412,0,Abnormal,100W_S02_CCW_R4_W0043
0.12201144194798703,0.12204880815130352,1,Normal,100W_S06_CW_R4_W0124
0.09534526435591983,0.09912210321518941,1,Normal,100W_S05_CW_R4_W0110
0.1595615561270318,0.15999503344867153,0,Abnormal,200W_S10_CW_R4_W0339
0.10790369241328135,0.10791643145429063,0,Abnormal,100W_S09_CCW_R4_W0179
0.1348722956789668,0.13570696837797552,0,Abnormal,100W_S17_CW_R4_W0227
0.11501273064921548,0.11667942956558655,1,Normal,100W_S06_CW_R4_W0126
1.1227653222079432,1.2561267034269308,0,Abnormal,200W_S01_CCW_R4_W0308
0.13323352242598008,0.13359742436306726,0,Abnormal,100W_S02_CCW_R4_W0034
0.15323686515367488,0.1533483990653592,0,Abnormal,100W_S18_CW_R4_W0251
0.1470434909349965,0.15843490383423647,0,Abnormal,200W_S07_CCW_R4_W0589
0.14905152077560122,0.14940368729624184,0,Abnormal,100W_S03_CW_R4_W0065
0.17232913058535249,0.19231847953064424,0,Abnormal,200W_S19_CCW_R4_W0403
0.10514684967593436,0.10589595867424419,0,Abnormal,100W_S20_CCW_R4_W0278
0.21570801423302008,0.2166201380067191,0,Abnormal,200W_S04_CCW_R4_W0524
0.16884727412939096,0.16985068994604968,0,Abnormal,200W_S10_CCW_R4_W0338
0.1032089737261383,0.10339451898599483,0,Abnormal,100W_S17_CW_R4_W0232
2.3691622254698275,2.3757783521646876,0,Abnormal,200W_S01_CCW_R4_W0303
0.10246883515653304,0.10722321512834113,1,Normal,100W_S05_CCW_R4_W0098
0.10043014343639936,0.10063127031601607,1,Normal,100W_S05_CW_R4_W0104
0.1445370354643283,0.15985980795415555,1,Normal,200W_S03_CW_R4_W0507
0.13534564497239085,0.14347089972008822,0,Abnormal,200W_S17_CCW_R4_W0354
0.18309539149190124,0.18323630227788995,1,Normal,100W_S01_CCW_R4_W0021
0.3593075412856435,0.3623915982054927,0,Abnormal,200W_S18_CW_R4_W0390
0.10869195005122859,0.11019705669542665,1,Normal,100W_S05_CW_R4_W0113
0.1438028623190003,0.1503893700116834,0,Abnormal,200W_S07_CW_R4_W0604
1.8945136368923439,1.9071737784524483,0,Abnormal,200W_S01_CW_R4_W0325
0.13048282202571537,0.13384876988085898,0,Abnormal,100W_S07_CW_R4_W0148
0.36795148965408636,0.3681932191604474,0,Abnormal,200W_S08_CW_R4_W0624
0.14698292093021953,0.15216966739383175,1,Normal,200W_S02_CW_R4_W0470
0.15970968247935924,0.1637650301463788,0,Abnormal,200W_S09_CCW_R4_W0638
0.16133659226996555,0.16135829443448063,1,Normal,100W_S01_CW_R4_W0025
0.1551754632980139,0.15619387264839213,0,Abnormal,100W_S03_CCW_R4_W0062
0.20975588952499993,0.21378091060563661,1,Normal,200W_S02_CW_R4_W0449
0.18314168284676666,0.18585902019082856,1,Normal,100W_S01_CCW_R4_W0017
0.12904761108616364,0.12906246208663222,0,Abnormal,100W_S18_CW_R4_W0245
0.17051686589413476,0.17131604559189095,0,Abnormal,200W_S10_CW_R4_W0343
0.13816020503220863,0.13850215990244635,0,Abnormal,200W_S06_CW_R4_W0581
0.10480666054776831,0.10482979126684662,1,Normal,100W_S05_CCW_R4_W0097
