acc_Sum_rms,class_label,window_id
2.5784622632015175,Abnormal,200W_S01_CCW_R4_W0303
0.16190168504484312,Normal,100W_S05_CCW_R4_W0098
0.16606220136623245,Normal,100W_S05_CW_R4_W0104
0.3975509714211453,Normal,200W_S03_CW_R4_W0507
0.24046004407549984,Abnormal,200W_S17_CCW_R4_W0354
0.3005354634635564,Normal,100W_S01_CCW_R4_W0021
0.49225869046920256,Abnormal,200W_S18_CW_R4_W0390
0.1827325769142707,Normal,100W_S05_CW_R4_W0113
0.29440105681976003,Abnormal,200W_S07_CW_R4_W0604
2.1167360224291727,Abnormal,200W_S01_CW_R4_W0325
0.233362806055949,Abnormal,100W_S07_CW_R4_W0148
0.49940810047887013,Abnormal,200W_S08_CW_R4_W0624
0.21826915923288845,Normal,200W_S02_CW_R4_W0470
0.2627442792247039,Abnormal,200W_S09_CCW_R4_W0638
0.24827569956955728,Normal,100W_S01_CW_R4_W0025
0.24217184639709752,Abnormal,100W_S03_CCW_R4_W0062
0.29174924081441683,Normal,200W_S02_CW_R4_W0449
0.29703261986957996,Normal,100W_S01_CCW_R4_W0017
0.21861411632833083,Abnormal,100W_S18_CW_R4_W0245
0.24929511564575302,Abnormal,200W_S10_CW_R4_W0343
0.22479866574912255,Abnormal,200W_S06_CW_R4_W0581
0.18099346679581402,Normal,100W_S05_CCW_R4_W0097
