Gyro_X_rms,class_label,window_id
0.41829864049522625,Normal,100W_S05_CCW_R4_W0098
0.613334329217385,Normal,100W_S05_CW_R4_W0104
1.2750405696464049,Normal,200W_S03_CW_R4_W0507
0.7311121912064162,Abnormal,200W_S17_CCW_R4_W0354
0.4922879359524127,Normal,100W_S01_CCW_R4_W0021
0.36061700702671395,Abnormal,200W_S18_CW_R4_W0390
0.44853758264838833,Normal,100W_S05_CW_R4_W0113
1.4516554163942026,Abnormal,200W_S07_CW_R4_W0604
1.374010798871168,Abnormal,200W_S01_CW_R4_W0325
0.6055126411484277,Abnormal,100W_S07_CW_R4_W0148
0.4013137394494779,Abnormal,200W_S08_CW_R4_W0624
1.1933855228721693,Normal,200W_S02_CW_R4_W0470
1.0982302768501266,Abnormal,200W_S09_CCW_R4_W0638
0.5550357499370665,Normal,100W_S01_CW_R4_W0025
0.648997633381755,Abnormal,100W_S03_CCW_R4_W0062
0.5281170182987904,Normal,200W_S02_CW_R4_W0449
0.5026194147725681,Normal,100W_S01_CCW_R4_W0017
0.7057505778758547,Abnormal,100W_S18_CW_R4_W0245
0.7501780261045409,Abnormal,200W_S10_CW_R4_W0343
0.7843876244320995,Abnormal,200W_S06_CW_R4_W0581
0.4173746726220806,Normal,100W_S05_CCW_R4_W0097
